"ContainsNumber","AllNumber","ContainsPunctuation","Length","Gazetteer","FirstLetter","LastLetter","Shape","POS","Word","NER","confidence(O)","confidence(OG)","confidence(DT)","confidence(PS)","confidence(LC)","confidence(TI)","prediction(NER)"
"1","1","0",2,"1","2","6","dd","SN","26","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","공","시","KK","NNG","공시","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","국","내","KK","NNG","국내","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","최","대","KK","NNG","최대","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","의","류","KK","NNG","의류","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","수","출","KK","NNG","수출","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","전","문","KK","NNG","전문","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"0","기","인","KKK","NNG","기업인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","한","업","KKKK","NNP","한세실업","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","컬","수","KKK","NNP","컬리수","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","브","드","KKK","NNG","브랜드","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","보","유","KK","NNG","보유","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","드","코","KKKK","NNP","드림스코","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","지","분","KK","NNG","지분","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",3,"1","1","0","ddd","SN","100","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"0","%","%","p","SW","%","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",3,"1","1","0","ddd","SN","100","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"0","억","억","K","NR","억","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","원","원","K","NNB","원","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","인","수","KK","NNG","인수","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","본","본","K","NNG","본","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","계","약","KK","NNG","계약","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","체","결","KK","NNG","체결","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","다","고","KK","EC","다고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","이","날","KK","NNG","이날","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","전","북","KK","NNP","전북","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"1","은","행","KK","NNG","은행","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","은","은","K","JX","은","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","9","9","d","SN","9","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"1","우","리","KK","NNG","우리","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","캐","탈","KKK","NNG","캐피탈","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","인","수","KK","NNG","인수","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","위","하","KK","VV","위하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","주","식","KK","NNG","주식","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","매","매","KK","NNG","매매","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","계","약","KK","NNG","계약","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","을","을","K","JKO","을","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","체","결","KK","NNG","체결","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","다","고","KK","EC","다고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","미","셋","KKKK","NNP","미래에셋","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","자","산","KK","NNG","자산","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","운","용","KK","NNG","운용","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","국","내","KK","NNG","국내","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","운","사","KKK","NNG","운용사","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","최","초","KK","NNG","최초","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"1","캐","다","KKK","NNP","캐나다","LC",0.0,0.0,0.0,0.0,1.0,0.0,"LC"
"0","0","0",2,"0","선","두","KK","NNG","선두","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","E","F","EEE","SL","ETF","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","회","사","KK","NNG","회사","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","호","즌","KKKK","NNP","호라이즌","OG",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",2,"0","베","타","KK","NNG","베타","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","프","로","KK","NNG","프로","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",7,"0","B","o","EeeeEee","SL","BetaPro","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","인","수","KK","NNG","인수","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","에","에","K","JKB","에","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","성","공","KK","NNG","성공","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","다","고","KK","EC","다고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","1","7","dd","SN","17","DT",0.0,0.0,0.0,0.0,0.0,1.0,"TI"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","밝","히","KK","VV","밝히","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","LC",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","쏘","럴","KKKK","NNP","쏘내추럴","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","(","(","p","SS","(","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","h","p","eeee","SL","http","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",":",":","p","SP",":","O",0.0,0.0,0.0,0.0,0.0,1.0,"TI"
"0","0","1",1,"1","/","/","p","SS","/","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","/","/","p","SS","/","O",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",3,"0","w","w","eee","SL","www","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SS",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",9,"0","s","l","eeeeeeeee","SL","sonatural","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SS",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","c","o","ee","SL","co","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SS",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","k","r","ee","SL","kr","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",")",")","p","SS",")","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","4","4","d","SN","4","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1",",",",","p","SP",",","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","봄","봄","K","NNG","봄","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","햇","살","KK","NNG","햇살","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","깨","끗","KK","XR","깨끗","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSA","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","맑","맑","K","VA","맑","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","게","게","K","EC","게","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","빛","나","KK","VV","빛나","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","는","는","K","ETM","는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","피","부","KK","NNG","피부","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","만","들","KK","VV","만들","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","어","어","K","EC","어","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","주","주","K","VX","주","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄹ","ㄹ","K","ETM","ㄹ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","‘","‘","K","SS","‘","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","미","미","K","XPN","미","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","백","백","K","NNG","백","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","라","인","KK","NNG","라인","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","’","’","K","SS","’","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","케","블","KKK","NNG","케이블","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","광","고","KK","NNG","광고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","시","작","KK","NNG","시작","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"1","삼","자","KKKK","NNP","삼성전자","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","의","의","K","JKG","의","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","삼","성","KK","NNP","삼성","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"0","N","X","EE","SL","NX","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","신","규","KK","NNG","신규","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","T","V","EE","SL","TV","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","광","고","KK","NNG","광고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","지","나","KK","VV","지나","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",1,"1","6","6","d","SN","6","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","월","월","K","NNB","월","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"1","1","0",2,"1","1","1","dd","SN","11","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1","(","(","p","SS","(","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","토","토","K","NNG","토","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","1",1,"1",")",")","p","SS",")","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","에","에","K","JKB","에","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","온","어","KKK","NNG","온에어","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","되","되","K","VV","되","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","었","었","K","EP","었","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","대","약","KKKK","NNP","대웅제약","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","은","은","K","JX","은","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"1","지","해","KKK","NNG","지난해","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",1,"1","말","말","K","NNG","말","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","부","터","KK","JX","부터","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","차","리","KKK","NNP","차두리","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","선","수","KK","NNG","선수","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","기","용","KK","NNG","기용","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","아","아","K","EC","아","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","우","우","K","NNG","우","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","루","루","K","JKB","루","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","사","사","K","JX","사","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","광","고","KK","NNG","광고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","시","작","KK","NNG","시작","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","며","KK","EC","으며","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","VV","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","때","문","KK","NNB","때문","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","야","야","K","EC","야","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1","~","~","p","SO","~","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","VCP","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","라","는","KK","ETM","라는","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","광","고","KK","NNG","광고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","문","구","KK","NNG","문구","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","가","가","K","JKS","가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","크","크","K","VA","크","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","인","기","KK","NNG","인기","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","끌","끌","K","VV","끌","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","것","것","K","NNB","것","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","으","로","KK","JKB","으로","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","자","체","KK","NNG","자체","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","평","가","KK","NNG","평가","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","고","고","K","EC","고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","있","있","K","VX","있","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EF","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","1",1,"1",".",".","p","SF",".","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",4,"0","롯","성","KKKK","NNP","롯데칠성","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","이","이","K","JKS","이","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","장","주","KKK","NNP","장윤주","PS",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","모","델","KK","NNG","모델","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","로","로","K","JKB","로","O",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",3,"0","내","우","KKK","VV","내세우","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","ㄴ","ㄴ","K","ETM","ㄴ","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","´","´","K","SS","´","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","데","리","KKK","NNG","데일리","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","C","C","E","SL","C","O",0.0,0.0,0.0,1.0,0.0,0.0,"PS"
"0","0","0",3,"0","비","민","KKK","NNG","비타민","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","워","터","KK","NNG","워터","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","´","´","K","SS","´","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","T","V","EE","SL","TV","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","광","고","KK","NNG","광고","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","시","작","KK","NNG","시작","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","하","하","K","XSV","하","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"0","았","았","K","EP","았","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","다","다","K","EC","다","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","신","라","KK","NNP","신라","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"1","저","축","KK","NNG","저축","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",2,"1","은","행","KK","NNG","은행","OG",0.0,1.0,0.0,0.0,0.0,0.0,"OG"
"0","0","0",1,"1","은","은","K","JX","은","OG",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"1","1","0",2,"1","1","3","dd","SN","13","DT",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","일","일","K","NNB","일","DT",0.0,0.0,1.0,0.0,0.0,0.0,"DT"
"0","0","0",2,"0","배","우","KK","NNG","배우","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",3,"0","조","기","KKK","NNP","조민기","PS",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","씨","씨","K","NNB","씨","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",1,"1","를","를","K","JKO","를","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
"0","0","0",2,"0","모","델","KK","NNG","모델","O",1.0,0.0,0.0,0.0,0.0,0.0,"O"
